unique_id,mae,rmse,acc,nrmse,nmae,smape,crps,crpss,crpss_es,threshold_brier_score,less,
02459,0.8189725904001603,1.1465265084501475,0.6967434738287214,0.5265656003422842,0.26596457473209034,0.4126829724727213,0.5727247338278616,0.32258561380780576,0.09305004576504831,0.0991225749559083,0.36088672406688477,
02467,0.8169096743683694,1.1432456293305453,0.6984309923909108,0.5250605286730768,0.2652957991167771,0.4120554106973846,0.5712442412091138,0.32432844555013435,0.09270133538138607,0.09941093474426806,0.3653032648986243,
02468,0.8169976136480712,1.1435909575357321,0.6982047398602999,0.5252182577449935,0.26532369232645553,0.4120682927364039,0.5707272014619215,0.32494285014784136,0.09240631334949996,0.09964550264550265,0.3647447095689628,
02469,0.8177496325374166,1.144428009660442,0.6978261081709936,0.5256022598234561,0.2655676794598931,0.41244121616661383,0.5714877984235588,0.3240454327482969,0.09258565116222249,0.099489417989418,0.36374893816949144,
02478,0.8173617975674565,1.1438699270871928,0.698178045551484,0.5253466476480019,0.2654425408514495,0.4121620343907712,0.5714654146344453,0.32406713886403793,0.09272707765773884,0.09952821869488537,0.3650686165072757,
02479,0.818113816456802,1.144708077338245,0.6978010753444911,0.525731157301066,0.2656865279848872,0.41253495782098115,0.5722884166116224,0.3230961035058838,0.09294950138400866,0.09952028218694886,0.36405888429860767,
02489,0.8182017557365038,1.1450520096522787,0.6975737164998644,0.5258882471573586,0.2657144211945656,0.4125478398600004,0.5719303320813331,0.3235226511318365,0.09275441609795132,0.09961552028218695,0.36352262553518894,
02567,0.8181593280482801,1.144962428664652,0.6976541220400861,0.5258490993253514,0.2657015746148467,0.4122250560876086,0.5721883131018334,0.3232131680730439,0.09287033219358427,0.09890123456790127,0.3648669761950185,
02568,0.8182472673279818,1.1453041108978372,0.6974300366166676,0.5260051545409056,0.26572946782452517,0.4122379381266279,0.571606055948583,0.3239047433486936,0.09256715299492024,0.09908112874779541,0.36431812828492455,
02569,0.8189992862173273,1.1461435229090853,0.697056499082919,0.5263902418470249,0.2659734549579627,0.4126108615568378,0.5723676350786056,0.3230054859173186,0.09274984806920772,0.09889329805996473,0.3633117681726854,
02578,0.8186114512473672,1.1455825512697595,0.6974004386429881,0.5261332992501071,0.26584831634951916,0.4123316797809952,0.5724410445551961,0.3229148224196256,0.09290801664150193,0.09894797178130514,0.3646405723918624,
02579,0.8193634701367127,1.1464230936249167,0.6970285623756375,0.5265189089224631,0.26609230348295676,0.41270460321120517,0.5732650287007582,0.32194194702964113,0.09313029946544127,0.0989082892416226,0.3636200642696603,
02589,0.8194514094164146,1.1467633765550025,0.6968033499600805,0.5266743233575596,0.2661201966926352,0.4127174852502244,0.5728417267644109,0.3224456653335364,0.09293322069349681,0.0989488536155203,0.363093570505493,
02678,0.8173884933846237,1.1434803005798597,0.6984850230388222,0.52516823343739,0.26545142107732195,0.41208992347488776,0.5711235722467546,0.32447093942219846,0.09244387315027365,0.09939594356261024,0.3675153675583968,
02679,0.818140512273969,1.144323179746235,0.69811084339413,0.5255549157573137,0.2656954082107595,0.41246284690509755,0.5719649296496413,0.3234769723390923,0.09262995878083015,0.0992504409171076,0.3664937478944748,
02689,0.818228451553671,1.1446616483902619,0.6978864653606044,0.5257094947540565,0.265723301420438,0.41247572894411694,0.5715973687315054,0.3239155715842719,0.09251624869830204,0.09939858906525574,0.3659607058291409,
02789,0.8185926354730562,1.1449413317010237,0.6978611389502181,0.5258382104905809,0.265842149945432,0.41256947059848414,0.5723068068448505,0.32307390647755535,0.09273210098196143,0.09936948853615522,0.3662764687400258,
03456,0.8180087312876996,1.1443336220916398,0.6978199001285962,0.5255594927539717,0.26565187637811344,0.4125193975567152,0.5716950185666373,0.3238012595340061,0.09256722620880221,0.0995246913580247,0.36393428045396997,
03457,0.818372915207085,1.1446157857751817,0.6977885310787104,0.5256893451161135,0.26577072490310744,0.4126131392110824,0.5726074595136902,0.3227199290238045,0.09303739550683436,0.09947089947089949,0.3642500404994283,
03458,0.8184608544867867,1.1449571093317703,0.6975632617918096,0.5258452397317074,0.2657986181127859,0.41262602125010167,0.572065171211413,0.3233637082439839,0.09265661775036034,0.09960670194003529,0.36371708668208197,
03459,0.8192128733761321,1.1457985919143645,0.6971851848338982,0.5262312769789238,0.2660426052462235,0.4129989446803117,0.5728072212680329,0.32248859223495696,0.09291878156401685,0.09957231040564374,0.3626977682506571,
03467,0.8171499573443413,1.1425118058567367,0.6988739047270996,0.524723490690802,0.2653738296309102,0.41237138290497494,0.5713539498660749,0.3241982694419319,0.09256827334559868,0.09974250440917108,0.3671280808272434,
03468,0.8172378966240433,1.142851328337226,0.6986494915265579,0.5248785559729474,0.26540172284058866,0.41238426494399416,0.570867402582009,0.3247769296033957,0.09223473223553015,0.09998589065255732,0.3665885075523756,
03469,0.8179899155133885,1.1436951905911295,0.6982690283831543,0.525265685497818,0.2656457099740262,0.4127571883742041,0.5716268258959535,0.32388072190124717,0.09247907533099187,0.09984567901234569,0.36556802608363914,
